"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.282447308E1,-2.256258087E0,3.482508087E0,5.564977570E0,6.941724460E0
1.283441508E1,-2.710413666E0,4.338428192E0,6.236032104E0,8.065754635E0
1.284435608E1,-3.055146790E0,5.018164673E0,7.179071045E0,9.276581248E0
1.285429708E1,-3.355721741E0,5.495372314E0,8.785081329E0,1.089209067E1
1.286423908E1,-3.567381592E0,5.679489441E0,1.072908875E1,1.265291101E1
1.287418008E1,-3.482059021E0,5.892795868E0,1.245230530E1,1.420949279E1
1.288412108E1,-3.334765320E0,6.111790466E0,1.344055023E1,1.513681053E1
1.289406308E1,-3.613635406E0,6.524931335E0,1.375504623E1,1.564718462E1
1.290400408E1,-4.004472656E0,7.000642090E0,1.372989853E1,1.592340744E1
1.291394508E1,-4.157005463E0,7.489076385E0,1.379441437E1,1.623738979E1
1.292388600E1,-3.966900787E0,8.115373993E0,1.393197830E1,1.660408433E1
1.293382700E1,-3.842210083E0,8.633147278E0,1.392105103E1,1.682526291E1
1.294376800E1,-3.951782227E0,8.850794678E0,1.372436005E1,1.680211915E1
1.295371000E1,-4.035308533E0,8.815767517E0,1.353799759E1,1.665169212E1
1.296365100E1,-4.147275696E0,8.713979187E0,1.343501175E1,1.654185206E1
1.297359200E1,-4.416116638E0,8.612340546E0,1.335597610E1,1.649413816E1
1.298353400E1,-4.706063690E0,8.477770386E0,1.329415466E1,1.645460952E1
1.299347500E1,-4.829407196E0,8.335715790E0,1.311333069E1,1.627165552E1
1.300341600E1,-4.813540192E0,8.258326721E0,1.268791534E1,1.588563267E1
1.301335800E1,-4.612807617E0,8.173602905E0,1.196132629E1,1.520391743E1
1.302329900E1,-4.201463013E0,7.921527100E0,1.102068237E1,1.420768535E1
1.303324000E1,-3.919000397E0,7.667505341E0,9.973160706E0,1.317623378E1
1.304318200E1,-3.735182648E0,7.413932648E0,8.829987946E0,1.211968126E1
1.305312300E1,-3.421734467E0,7.001839600E0,7.786058807E0,1.101620335E1
1.306306400E1,-2.924169159E0,6.359974365E0,7.097041626E0,9.968351872E0
1.307300600E1,-2.382295990E0,5.571414185E0,6.700216827E0,9.033764206E0
1.308294700E1,-1.817071381E0,4.730912018E0,6.321354675E0,8.102024553E0
1.309288800E1,-1.111139374E0,4.038451996E0,5.886958008E0,7.224956735E0
1.310283000E1,-5.282514954E-1,3.372636566E0,5.388943634E0,6.379219430E0
1.311277100E1,-2.236349487E-1,2.835403748E0,4.892725525E0,5.659354209E0
1.312271200E1,-5.852828979E-2,2.482138367E0,4.392765198E0,5.045871829E0
1.313265400E1,1.221459961E-1,2.268382874E0,3.827091522E0,4.450517950E0
1.314259500E1,2.445913696E-1,1.920356598E0,3.063828735E0,3.624174516E0
1.315253600E1,4.019142151E-1,1.768123169E0,2.387535095E0,2.998019081E0
1.316247800E1,4.288581848E-1,1.606609039E0,1.784289551E0,2.439016431E0
1.317241900E1,3.902384949E-1,1.491797791E0,1.330732727E0,2.036810330E0
1.318236000E1,3.709286499E-1,1.549278259E0,1.107546844E0,1.940234831E0
1.319230200E1,1.586700439E-1,1.650916901E0,9.740245056E-1,1.923389335E0
1.320224300E1,-1.011895752E-1,1.918260956E0,9.114546204E-1,2.126197063E0
1.321218400E1,-4.572990417E-1,2.256707153E0,1.010548553E0,2.514569142E0
1.322212600E1,-8.349636841E-1,2.695594482E0,1.371448059E0,3.137556971E0
1.323206700E1,-1.164727936E0,3.078498230E0,2.068398743E0,3.887417636E0
1.324200800E1,-1.463955688E0,3.494483185E0,2.861299896E0,4.747801184E0
1.325195000E1,-1.631607056E0,3.917503510E0,3.849095764E0,5.729268150E0
1.326189100E1,-1.832040253E0,4.378395081E0,5.227878571E0,7.060979345E0
1.327183200E1,-1.982776794E0,4.870721283E0,6.648125153E0,8.476608855E0
1.328177400E1,-1.998793488E0,5.418731689E0,7.604486389E0,9.549138274E0
1.329171500E1,-1.753902740E0,5.960754547E0,8.381221161E0,1.043319883E1
1.330165600E1,-1.616638184E0,6.471342773E0,9.256151733E0,1.140912535E1
1.331159800E1,-1.618883514E0,6.784042511E0,1.038360718E1,1.250852968E1
1.332153900E1,-1.724264374E0,7.002138977E0,1.164144150E1,1.369402052E1
1.333148000E1,-1.893412628E0,7.027735748E0,1.245874191E1,1.442894075E1
1.334142200E1,-2.069147186E0,7.087311859E0,1.300600388E1,1.495551725E1
1.335136300E1,-2.221829681E0,7.122039642E0,1.353635101E1,1.545615653E1
1.336130400E1,-2.187251587E0,7.226971436E0,1.382644775E1,1.575385169E1
1.337124600E1,-2.085912323E0,7.311695251E0,1.379875534E1,1.575492198E1
1.338118700E1,-2.013762360E0,7.336244202E0,1.377600266E1,1.573702535E1
1.339112800E1,-1.990111542E0,7.428302765E0,1.374277176E1,1.574814280E1
1.340107000E1,-2.061063995E0,7.507338409E0,1.366313736E1,1.572543918E1
1.341101100E1,-2.211351471E0,7.500303040E0,1.353665039E1,1.563283483E1
1.342095200E1,-2.274669800E0,7.473508759E0,1.321227493E1,1.534899556E1
1.343089400E1,-2.294428711E0,7.537725220E0,1.260154495E1,1.486205369E1
1.344083500E1,-2.199825439E0,7.574548645E0,1.186821991E1,1.425018116E1
1.345077600E1,-2.109413452E0,7.571255493E0,1.121587646E1,1.369559855E1
1.346071800E1,-2.153122559E0,7.659721527E0,1.063044388E1,1.327831343E1
1.347065900E1,-2.310295715E0,7.691006470E0,1.009111542E1,1.289649786E1
1.348060000E1,-2.517165527E0,7.511380005E0,9.599088593E0,1.244586091E1
1.349054200E1,-2.645598450E0,7.126081238E0,9.251960449E0,1.197409692E1
1.350048300E1,-2.712658997E0,6.615642700E0,9.117090912E0,1.158648324E1
1.351042400E1,-2.676284637E0,5.941145325E0,9.054970093E0,1.115581421E1
1.352036600E1,-2.503693542E0,5.173391876E0,8.916358337E0,1.060820017E1
1.353030700E1,-2.246378632E0,4.428391113E0,8.429570618E0,9.783380071E0
1.354024800E1,-2.038011932E0,3.836671600E0,7.604785767E0,8.758213754E0
1.355019000E1,-1.832788696E0,3.378025360E0,6.673272858E0,7.700827252E0
1.356013100E1,-1.636995850E0,2.990930328E0,5.687872009E0,6.631538859E0
1.357007200E1,-1.468146973E0,2.547702026E0,4.853058014E0,5.674364567E0
1.358001400E1,-1.373843079E0,2.190844116E0,4.349355469E0,5.060052938E0
1.358995500E1,-1.308129730E0,1.911524963E0,3.985462189E0,4.609668094E0
1.359989600E1,-1.103056183E0,1.595681763E0,3.631298676E0,4.116948300E0
1.360983800E1,-8.866062927E-1,1.406924286E0,3.116668854E0,3.532581409E0
1.361977900E1,-6.093827820E-1,1.356778564E0,2.488125916E0,2.898786991E0
1.362972000E1,-4.954696655E-1,1.377734985E0,1.916913757E0,2.412094988E0
1.363966200E1,-3.546125793E-1,1.548829193E0,1.538201294E0,2.211489356E0
1.364960300E1,-2.972817993E-1,1.782792664E0,1.290017395E0,2.220556468E0
1.365954400E1,-1.995350647E-1,2.199825439E0,1.283730469E0,2.554801386E0
1.366948600E1,-2.272274780E-1,2.696193237E0,1.453477478E0,3.071430787E0
1.367942700E1,-4.243675232E-1,3.034489746E0,1.963017883E0,3.638908493E0
1.368936800E1,-9.125024414E-1,3.435505829E0,3.023263092E0,4.666420548E0
1.369931000E1,-1.348695374E0,3.946992188E0,4.461023254E0,6.107246107E0
1.370925100E1,-1.531016235E0,4.526886292E0,5.792504425E0,7.509315396E0
1.371919200E1,-1.920356598E0,5.115013275E0,6.663842468E0,8.617303912E0
1.372913400E1,-2.431393890E0,5.700146484E0,7.234006805E0,9.525450155E0
1.373907500E1,-2.916684723E0,6.387666779E0,7.972570953E0,1.062408698E1
1.374901600E1,-3.249143372E0,6.834337921E0,9.179810486E0,1.189680747E1
1.375895800E1,-3.302133179E0,7.303312683E0,1.065933380E1,1.333656090E1
1.376889900E1,-3.186274109E0,7.875572662E0,1.211760132E1,1.479909623E1
1.377884000E1,-3.030597839E0,8.470884705E0,1.308159668E1,1.587666787E1
1.378878200E1,-3.041674805E0,9.016051025E0,1.357661728E1,1.657906808E1
1.379872300E1,-2.933449860E0,9.547296295E0,1.368199814E1,1.693968913E1
1.380866400E1,-2.693049774E0,1.010578491E1,1.349758163E1,1.707524863E1
1.381860600E1,-2.645299072E0,1.065963318E1,1.318398376E1,1.715933608E1
1.382854700E1,-2.750380554E0,1.101469482E1,1.291678940E1,1.719684691E1
1.383848800E1,-2.992427216E0,1.100032471E1,1.275796967E1,1.710928269E1
1.384843000E1,-3.315904541E0,1.069765411E1,1.267773651E1,1.691626524E1
1.385837100E1,-3.604354706E0,1.014425491E1,1.271815247E1,1.666279337E1
1.386831200E1,-3.805536346E0,9.495354309E0,1.280078064E1,1.638608694E1
1.387825400E1,-4.124822388E0,8.903185730E0,1.281784515E1,1.614242950E1
1.388819500E1,-4.531227264E0,8.389903107E0,1.263193176E1,1.582681884E1
1.389813600E1,-4.766088867E0,7.871830444E0,1.206221649E1,1.517163091E1
1.390807800E1,-4.586761780E0,7.277865601E0,1.104463257E1,1.399962928E1
1.391802025E1,-4.087549896E0,6.551725616E0,9.825118561E0,1.249664465E1
1.392796125E1,-3.519630890E0,5.783672791E0,8.714877319E0,1.103574915E1
1.393790325E1,-2.946921844E0,5.042713623E0,7.719896393E0,9.680398202E0
1.394784425E1,-2.419718170E0,4.295317841E0,6.734196167E0,8.345908542E0
1.395778525E1,-1.904639282E0,3.550317078E0,5.726192322E0,7.001548447E0
1.396772725E1,-1.345252533E0,2.971470795E0,4.725972290E0,5.742312874E0
1.397766825E1,-9.656419373E-1,2.441273346E0,3.797902222E0,4.616962333E0
1.398760925E1,-6.542893982E-1,2.227817230E0,3.036884766E0,3.822817457E0
1.399755125E1,-3.591032410E-1,2.055974579E0,2.370620270E0,3.158453272E0
1.400749225E1,-2.662962341E-1,1.927242279E0,1.759590912E0,2.623230196E0
1.401743325E1,-2.213896179E-1,1.954335938E0,1.335073700E0,2.377154623E0
1.402737525E1,-1.181044006E-1,2.076481934E0,1.036744080E0,2.323911392E0
1.403731625E1,-2.116598511E-1,2.199975128E0,8.155041504E-1,2.355788080E0
1.404725725E1,-5.291496277E-1,2.341880035E0,7.484436035E-1,2.514869630E0
1.405719925E1,-9.764195251E-1,2.515069885E0,8.993298340E-1,2.843899746E0
1.406714025E1,-1.419797516E0,2.735860748E0,1.229543152E0,3.318514032E0
1.407708125E1,-1.678908691E0,3.013832703E0,1.766925659E0,3.876073817E0
1.408702325E1,-1.633702698E0,3.369792480E0,2.541864166E0,4.526097580E0
1.409696425E1,-1.387614441E0,3.944148102E0,3.542832642E0,5.480277476E0
1.410690525E1,-1.163979492E0,4.711751862E0,4.713847504E0,6.765782449E0
1.411684725E1,-1.250948639E0,5.427563324E0,6.373296661E0,8.464173112E0
1.412678825E1,-1.534608765E0,5.954018555E0,8.581205292E0,1.055663039E1
1.413672925E1,-1.760938110E0,6.407874756E0,1.076291840E1,1.264919659E1
1.414667125E1,-2.133513336E0,6.738537140E0,1.270812332E1,1.454153225E1
1.415661225E1,-2.301763458E0,6.941515045E0,1.430170944E1,1.606305199E1
1.416655325E1,-2.382295990E0,6.860533447E0,1.504730896E1,1.670819441E1
1.417649525E1,-2.234852600E0,6.751859436E0,1.490136246E1,1.651159517E1
1.418643625E1,-1.704056396E0,6.940018158E0,1.424048676E1,1.593295714E1
1.419637725E1,-1.000220032E0,7.476652222E0,1.350326981E1,1.546735478E1
1.420631925E1,-5.236111450E-1,7.881410522E0,1.310180466E1,1.529863019E1
1.421626025E1,-4.513114929E-1,7.808661804E0,1.313488586E1,1.528738395E1
1.422620125E1,-5.126838684E-1,7.641459503E0,1.332828369E1,1.537198407E1
1.423614325E1,-4.378395081E-1,7.489675140E0,1.316347641E1,1.515137117E1
1.424608425E1,-4.673281860E-1,7.204218750E0,1.235276230E1,1.430768674E1
1.425602525E1,-5.703140259E-1,6.876400452E0,1.129131958E1,1.323268828E1
1.426596725E1,-7.274871826E-1,6.558311920E0,1.042492126E1,1.233773384E1
1.427590825E1,-9.120533752E-1,6.194867706E0,9.811496887E0,1.163931692E1
1.428584925E1,-1.128952332E0,5.759423218E0,9.286388855E0,1.098555903E1
1.429579125E1,-1.321002960E0,5.309907990E0,8.672365723E0,1.025427223E1
1.430573225E1,-1.394051056E0,4.933291168E0,7.971672821E0,9.477779680E0
1.431567325E1,-1.672322388E0,4.595144348E0,7.222630463E0,8.722293537E0
1.432561525E1,-2.074835358E0,4.175866241E0,6.503226471E0,8.002171903E0
1.433555625E1,-2.199226685E0,3.844006348E0,6.015839996E0,7.470161556E0
1.434549725E1,-2.392325134E0,3.337908783E0,5.674100647E0,7.004303873E0
1.435543925E1,-2.444716187E0,2.832559662E0,5.504802704E0,6.656041187E0
1.436538025E1,-2.449206848E0,2.310595093E0,5.558391266E0,6.498705820E0
1.437532125E1,-2.348466339E0,1.919608154E0,5.713169403E0,6.468422856E0
1.438526325E1,-2.291285248E0,1.544787598E0,5.693709869E0,6.328877380E0
1.439520425E1,-2.222877502E0,1.176403656E0,5.604944458E0,6.143330720E0
1.440514525E1,-2.000440063E0,9.780661011E-1,5.418731689E0,5.858415047E0
1.441508725E1,-1.814227295E0,9.219328308E-1,4.954696655E0,5.356342014E0
1.442502825E1,-1.663790131E0,9.303153992E-1,4.206103363E0,4.617898856E0
1.443496925E1,-1.511556702E0,1.030008087E0,3.568130035E0,4.009647400E0
1.444491125E1,-1.295855255E0,1.236279144E0,3.159928894E0,3.632186336E0
1.445485225E1,-1.093027039E0,1.430724792E0,2.891537018E0,3.406268907E0
1.446479325E1,-1.011147308E0,1.533860321E0,2.839894409E0,3.382328579E0
1.447473425E1,-1.020877075E0,1.722318420E0,3.080743561E0,3.674173598E0
1.448467625E1,-1.353036346E0,1.958078156E0,3.624263306E0,4.335903819E0
1.449461725E1,-1.919757843E0,2.304008789E0,4.298461304E0,5.241249494E0
1.450455825E1,-2.613864441E0,2.707270203E0,4.997507629E0,6.255931727E0
1.451450025E1,-3.199446716E0,3.068918152E0,5.444328461E0,7.021070453E0
1.452444125E1,-3.558549957E0,3.401526489E0,5.784570923E0,7.595717281E0
1.453438225E1,-3.927083588E0,3.797004089E0,6.531367950E0,8.514575319E0
1.454432425E1,-4.350852356E0,4.086651764E0,8.079897766E0,1.004566507E1
1.455426525E1,-4.657564545E0,4.569697266E0,1.007943970E1,1.200708729E1
1.456420625E1,-4.825664978E0,4.948559418E0,1.207014999E1,1.390912663E1
1.457414825E1,-5.036127319E0,4.991669769E0,1.398736313E1,1.568201750E1
1.458408925E1,-5.185816040E0,5.150938568E0,1.528546371E1,1.694314779E1
1.459403025E1,-4.941524048E0,5.614225159E0,1.566282898E1,1.735691204E1
1.460397225E1,-4.447102203E0,6.412215729E0,1.524669434E1,1.712760686E1
1.461391325E1,-3.869453430E0,7.301366730E0,1.451321960E1,1.670078349E1
1.462385425E1,-3.414998474E0,7.933053131E0,1.386865997E1,1.633815400E1
1.463379625E1,-3.247646484E0,8.224646759E0,1.362302078E1,1.624126588E1
1.464373725E1,-3.197500763E0,8.200995941E0,1.370475082E1,1.628804901E1
1.465367825E1,-3.429967346E0,7.895930328E0,1.385009857E1,1.630753268E1
1.466362025E1,-3.942052460E0,7.567213898E0,1.401266052E1,1.640600983E1
1.467356125E1,-4.473297729E0,7.305558014E0,1.401520523E1,1.642581956E1
1.468350225E1,-5.067561951E0,7.128176880E0,1.402733002E1,1.653048932E1
1.469344425E1,-5.516029358E0,6.940616913E0,1.410935944E1,1.666351604E1
1.470338525E1,-5.694907379E0,6.573131104E0,1.394455215E1,1.643437122E1
1.471332625E1,-5.630541229E0,6.100264435E0,1.328921494E1,1.566906042E1
1.472326825E1,-5.122946777E0,5.761518860E0,1.178140045E1,1.407981107E1
1.473320925E1,-4.405638428E0,5.488336945E0,9.780062256E0,1.204911242E1
1.474315025E1,-3.792812805E0,5.119953003E0,8.033344574E0,1.025348588E1
1.475309225E1,-3.199446716E0,4.761298828E0,6.779551849E0,8.880807908E0
1.476303325E1,-2.741997986E0,4.431684265E0,6.026168518E0,7.966999773E0
1.477297425E1,-2.287243652E0,4.062551880E0,5.294639740E0,7.054716244E0
1.478291625E1,-1.826352081E0,3.556304626E0,4.805756378E0,6.251252585E0
1.479285725E1,-1.226699066E0,3.159629517E0,4.644541626E0,5.749766621E0
1.480279825E1,-7.592211914E-1,2.775079193E0,4.241429901E0,5.125154530E0
1.481274025E1,-2.345622253E-1,2.361189880E0,4.062252502E0,4.704480044E0
1.482268125E1,1.212478638E-2,1.924248505E0,3.727249146E0,4.194671085E0
1.483262225E1,1.125659180E-1,1.699266357E0,3.477718048E0,3.872299067E0
1.484256425E1,1.884580994E-1,1.482367401E0,3.551215210E0,3.852798857E0
1.485250525E1,3.073109436E-1,1.176403656E0,3.537743225E0,3.740854542E0
1.486244625E1,2.085163879E-1,8.644523621E-1,3.586691437E0,3.695282456E0
1.487238825E1,-5.059478760E-2,7.152127075E-1,3.632645874E0,3.702729412E0
1.488232925E1,-5.011578369E-1,7.575746155E-1,3.574267273E0,3.687880830E0
1.489227025E1,-9.701325989E-1,8.789721680E-1,3.333118744E0,3.580981694E0
1.490221225E1,-1.472937012E0,1.171463928E0,2.913241882E0,3.468263173E0
1.491215325E1,-1.848206635E0,1.566342773E0,2.664159851E0,3.600978361E0
1.492209338E1,-2.179467773E0,2.042203217E0,2.872227173E0,4.143713635E0
1.493203537E1,-2.508633270E0,2.738106079E0,3.358266449E0,5.006837258E0
1.494197637E1,-2.884202271E0,3.490142212E0,4.260590057E0,6.217100854E0
1.495191737E1,-3.235821075E0,4.250710602E0,5.876629486E0,7.941904858E0
1.496185937E1,-3.600762177E0,5.007087708E0,7.883356476E0,1.000918203E1
1.497180037E1,-4.188589783E0,6.015690308E0,1.009261230E1,1.247371787E1
1.498174137E1,-4.863236847E0,6.515051880E0,1.264076340E1,1.502950009E1
1.499168338E1,-5.428461456E0,6.571933594E0,1.502006561E1,1.727023092E1
1.500162438E1,-6.405330048E0,6.255641327E0,1.729428635E1,1.947443559E1
1.501156538E1,-7.744595032E0,5.337750092E0,1.923485092E1,2.141144129E1
1.502150737E1,-8.422834625E0,4.526736603E0,2.044388672E1,2.256962542E1
1.503144837E1,-8.141120453E0,4.274511108E0,2.029509613E1,2.228093836E1
1.504138937E1,-7.722890167E0,4.298610992E0,1.897184784E1,2.092969420E1
1.505133137E1,-7.177424469E0,4.627028046E0,1.744307693E1,1.942127039E1
1.506127237E1,-6.512207794E0,5.062622223E0,1.603091354E1,1.802856575E1
1.507121337E1,-5.842949524E0,5.208568726E0,1.498324219E1,1.690463823E1
1.508115538E1,-5.210364990E0,5.106481018E0,1.422297318E1,1.598489968E1
1.509109638E1,-4.511019287E0,4.839586029E0,1.344788498E1,1.498721116E1
1.510103738E1,-3.873794403E0,4.584666138E0,1.266351608E1,1.401392473E1
1.511097937E1,-3.382815399E0,4.485422516E0,1.171433990E1,1.299185185E1
1.512092037E1,-3.133134613E0,4.433630219E0,1.081022003E1,1.209687838E1
1.513086138E1,-3.014431458E0,4.297413483E0,9.871372375E0,1.118027514E1
1.514080337E1,-2.916385345E0,4.189487915E0,8.919352112E0,1.027676771E1
1.515074437E1,-2.730172577E0,3.981121216E0,8.086783447E0,9.418027127E0
1.516068537E1,-2.556982727E0,3.657943268E0,7.248376923E0,8.512207565E0
1.517062738E1,-2.425406342E0,3.211272125E0,6.334527283E0,7.504738535E0
1.518056838E1,-2.192790070E0,2.865191803E0,5.707032166E0,6.751878886E0
1.519050938E1,-2.024839325E0,2.340383148E0,5.025200043E0,5.901694930E0
1.520045137E1,-1.797462158E0,1.913919983E0,4.461023254E0,5.176358603E0
1.521039238E1,-1.566043396E0,1.484013977E0,3.916904755E0,4.471792958E0
1.522033338E1,-1.361269226E0,1.121318207E0,3.500919800E0,3.920057126E0
1.523027537E1,-1.158890076E0,8.205935669E-1,3.082240448E0,3.393612557E0
1.524021637E1,-9.095086670E-1,5.059478760E-1,2.495161285E0,2.703519763E0
1.525015737E1,-6.307882690E-1,3.791615295E-1,1.985770569E0,2.117768179E0
1.526009938E1,-4.984634399E-1,2.585124207E-1,1.466350708E0,1.570184343E0
1.527004038E1,-3.826043701E-1,2.177970886E-1,1.022673340E0,1.113410273E0
1.527998138E1,-4.412823486E-1,1.778302002E-1,4.834945679E-1,6.783219652E-1
1.528992338E1,-3.266207886E-1,3.912863159E-1,1.559756470E-1,5.330239422E-1
1.529986438E1,-4.001179504E-1,5.800437927E-1,-1.889071655E-1,7.295417006E-1
1.530980538E1,-5.569917297E-1,7.247927856E-1,-4.736151123E-1,1.029502620E0
1.531974737E1,-7.512876892E-1,1.029559021E0,-4.352947998E-1,1.346813474E0
1.532968837E1,-1.124311981E0,1.408570862E0,-3.098556519E-2,1.802528615E0
1.533962937E1,-1.808239746E0,1.788780212E0,6.176156616E-1,2.617425211E0
1.534957138E1,-2.396217041E0,2.176923065E0,1.120120697E0,3.425714599E0
1.535951238E1,-2.797083435E0,2.577041016E0,1.906285858E0,4.254261618E0
1.536945337E1,-3.049608307E0,3.246598663E0,3.220103760E0,5.496324402E0
1.537939538E1,-3.418591003E0,3.856879578E0,5.083129578E0,7.238818331E0
1.538933638E1,-3.891008606E0,4.314328308E0,7.822133789E0,9.743672497E0
1.539927738E1,-4.284091187E0,4.258943481E0,1.138218063E1,1.288588658E1
1.540921937E1,-5.260510712E0,3.636986847E0,1.530836609E1,1.659056113E1
1.541916037E1,-6.312972107E0,3.096460876E0,1.930535431E1,2.054600671E1
1.542910137E1,-6.532415771E0,2.959346008E0,2.194900681E1,2.309088747E1
1.543904338E1,-6.572382660E0,3.208577728E0,2.309786774E1,2.422813816E1
1.544898438E1,-6.652466125E0,3.888314209E0,2.280777100E1,2.407423334E1
1.545892537E1,-6.960675201E0,4.670886841E0,2.159813644E1,2.316781563E1
1.546886738E1,-7.501201172E0,5.268144836E0,2.032069290E1,2.229241864E1
1.547880838E1,-7.958799591E0,5.747897186E0,1.933828583E1,2.168755661E1
1.548874938E1,-8.445737000E0,6.141129456E0,1.838940903E1,2.114744213E1
1.549869137E1,-8.989256744E0,6.482569427E0,1.737706421E1,2.061050227E1
1.550863237E1,-9.311237183E0,6.760840759E0,1.636022873E1,2.000162968E1
1.551857337E1,-9.281000061E0,6.900200958E0,1.524340118E1,1.913402767E1
1.552851437E1,-8.847950592E0,6.712640991E0,1.410412033E1,1.795193552E1
1.553845637E1,-8.084987183E0,6.211333466E0,1.296708481E1,1.649524082E1
1.554839737E1,-7.215295715E0,5.653892670E0,1.170805298E1,1.486961664E1
1.555833938E1,-6.217919769E0,5.197342072E0,1.032462982E1,1.312527607E1
1.556828038E1,-5.203628998E0,4.756059723E0,8.773854675E0,1.125514925E1
1.557822138E1,-4.190386047E0,4.314477997E0,7.383396149E0,9.523055933E0
1.558816238E1,-3.213517456E0,3.913761292E0,6.034251709E0,7.877589452E0
1.559810437E1,-2.390828247E0,3.574416962E0,4.763394470E0,6.417354845E0
1.560804537E1,-1.549128571E0,3.274590454E0,3.725752258E0,5.196534601E0
1.561798638E1,-7.881111145E-1,2.891836395E0,2.825374603E0,4.119050681E0
1.562792837E1,-1.778302002E-1,2.462529144E0,2.133962402E0,3.263352402E0
1.563786937E1,2.369572449E-1,2.183958435E0,1.668729858E0,2.758710301E0
1.564781037E1,4.679269409E-1,2.063309326E0,1.301842804E0,2.484148885E0
1.565775238E1,5.986051941E-1,2.002984772E0,8.381071472E-1,2.252265474E0
1.566769338E1,6.746470642E-1,2.050286407E0,2.960842896E-1,2.178643826E0
1.567763438E1,6.478527832E-1,2.216291199E0,-1.616638184E-1,2.314691145E0
1.568757637E1,3.954776001E-1,2.470462646E0,-5.718109131E-1,2.566428635E0
1.569751737E1,1.272354126E-1,2.799478455E0,-8.038284302E-1,2.915374524E0
1.570745838E1,-2.748284912E-1,3.074606323E0,-7.894583130E-1,3.186217063E0
1.571740037E1,-7.408094788E-1,3.217858429E0,-3.454815674E-1,3.320055582E0
1.572734137E1,-9.695338440E-1,3.319946136E0,4.710704041E-1,3.490550895E0
1.573728237E1,-1.023870850E0,3.234922943E0,1.512604523E0,3.714971118E0
1.574722438E1,-9.487271118E-1,3.033591614E0,2.601889343E0,4.107625758E0
1.575716538E1,-1.077459412E0,3.030148773E0,3.620221710E0,4.842388419E0
1.576710638E1,-1.291214905E0,3.336711273E0,4.743934937E0,5.941868118E0
1.577704837E1,-1.569186859E0,4.073778534E0,5.934259644E0,7.367052087E0
1.578698938E1,-2.178719330E0,4.997058563E0,7.431895294E0,9.216858460E0
1.579693038E1,-2.846031647E0,5.722001038E0,9.518855438E0,1.146515595E1
1.580687237E1,-3.279979248E0,5.860762482E0,1.221220459E1,1.393717122E1
1.581681337E1,-3.487148438E0,5.170248413E0,1.530477356E1,1.652657758E1
1.582675437E1,-3.523073730E0,4.096830597E0,1.851739288E1,1.928963215E1
1.583669638E1,-3.747008057E0,3.031346283E0,2.131806885E1,2.185610187E1
1.584663738E1,-4.416266327E0,2.067350922E0,2.272184967E1,2.323918674E1
1.585657838E1,-5.094056854E0,1.384021912E0,2.283276901E1,2.343502235E1
1.586652038E1,-5.278323669E0,1.442400513E0,2.205319016E1,2.272189288E1
1.587646138E1,-5.341791687E0,1.816772003E0,2.093396759E1,2.168101469E1
1.588640238E1,-5.391638031E0,1.969005432E0,1.952300171E1,2.034930807E1
1.589634437E1,-5.233267365E0,2.061513062E0,1.782642975E1,1.869273979E1
1.590628537E1,-5.003944244E0,2.291434937E0,1.616159180E1,1.707299568E1
1.591622637E1,-4.816084900E0,2.497705994E0,1.472398132E1,1.569168044E1
1.592616908E1,-4.509672089E0,2.469265137E0,1.360296249E1,1.454218007E1
1.593611008E1,-3.892655182E0,2.412383423E0,1.291948380E1,1.370713025E1
1.594605108E1,-3.175496521E0,2.404150543E0,1.226369751E1,1.289426208E1
1.595599308E1,-2.636168060E0,2.308948517E0,1.146196472E1,1.198571068E1
1.596593408E1,-2.222877502E0,2.234104156E0,1.075229050E1,1.120464889E1
1.597587508E1,-1.899699554E0,2.056423645E0,1.016581009E1,1.054426059E1
1.598581708E1,-1.768272858E0,1.900298309E0,9.594597931E0,9.939528762E0
1.599575808E1,-1.523831177E0,1.814826050E0,8.996890869E0,9.303746576E0
1.600569908E1,-1.386566620E0,1.710043945E0,8.156089325E0,8.447994458E0
1.601564108E1,-1.400038605E0,1.602417755E0,7.171885986E0,7.480895625E0
1.602558208E1,-1.379980316E0,1.478176117E0,6.355783081E0,6.669732294E0
1.603552308E1,-1.438658295E0,1.419198761E0,5.600304108E0,5.953760905E0
1.604546508E1,-1.470691681E0,1.304537201E0,4.747228088E0,5.138183128E0
1.605540608E1,-1.352587280E0,1.249601440E0,4.071533203E0,4.468599192E0
1.606534708E1,-1.188378754E0,1.061891785E0,3.328628082E0,3.690477359E0
1.607528908E1,-1.067130890E0,9.258247375E-1,2.822530518E0,3.156358393E0
1.608523008E1,-8.824150085E-1,8.378077698E-1,2.291584625E0,2.594597888E0
1.609517108E1,-6.306385803E-1,8.809181213E-1,1.830992432E0,2.127499716E0
1.610511308E1,-5.237608337E-1,9.735754395E-1,1.381477203E0,1.769365369E0
1.611505408E1,-3.993695068E-1,1.125659180E0,8.696914673E-1,1.477487002E0
1.612499508E1,-3.047662354E-1,1.389111328E0,4.116439819E-1,1.480528118E0
1.613493708E1,-2.971321106E-1,1.789378967E0,1.758842468E-1,1.822388501E0
1.614487808E1,-4.210743713E-1,2.181563416E0,-4.281097412E-2,2.222241063E0
1.615481908E1,-6.007008362E-1,2.512525177E0,-1.023870850E-1,2.585364070E0
