"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.169382254E1,3.260220337E-1,-2.618504791E0,5.327571259E0,5.945239543E0
4.170376154E1,1.176553345E0,-2.907553711E0,6.457122345E0,7.178619319E0
4.171370154E1,1.944755859E0,-3.051404572E0,8.376730499E0,9.124842961E0
4.172364054E1,2.402054901E0,-2.745590515E0,1.058463913E1,1.119565632E1
4.173357954E1,2.975213013E0,-2.301314392E0,1.224214233E1,1.280695082E1
4.174351954E1,3.753893738E0,-1.913171539E0,1.393362488E1,1.455671137E1
4.175345854E1,4.189338226E0,-1.642983398E0,1.650512741E1,1.710757669E1
4.176339754E1,4.225562897E0,-1.700763245E0,1.985441254E1,2.037021538E1
4.177333654E1,3.702849884E0,-1.691482544E0,2.416290298E1,2.450343019E1
4.178327654E1,3.100203094E0,-1.573228455E0,2.869083710E1,2.890069965E1
4.179321554E1,2.671045532E0,-1.251248016E0,3.237707153E1,3.251114989E1
4.180315454E1,2.953657837E0,-1.193168793E0,3.521891190E1,3.536268516E1
4.181309454E1,3.323089600E0,-1.055155792E0,3.776900894E1,3.792959682E1
4.182303354E1,3.783831482E0,-7.662565613E-1,3.971645920E1,3.990365473E1
4.183297254E1,4.069736938E0,-5.267546082E-1,4.020025314E1,4.040916458E1
4.184291254E1,3.525019684E0,-3.550616455E-1,3.855128220E1,3.871373389E1
4.185285154E1,2.691702576E0,-3.237767029E-1,3.517131088E1,3.527564604E1
4.186279054E1,2.615810394E0,-3.995191956E-1,3.109408951E1,3.120648141E1
4.187273054E1,3.112327881E0,-1.392105103E-1,2.698917572E1,2.716839286E1
4.188266954E1,3.845203857E0,1.145118713E-1,2.309113174E1,2.340937998E1
4.189260854E1,4.437073059E0,-8.247848511E-2,1.938498871E1,1.988648303E1
4.190254854E1,4.609364777E0,-3.183879089E-1,1.596669708E1,1.662176375E1
4.191248754E1,4.308340759E0,-8.074209595E-1,1.310928909E1,1.382270557E1
4.192242654E1,3.625011749E0,-1.541045380E0,1.082863174E1,1.152279465E1
4.193236554E1,2.772235107E0,-2.196681976E0,9.165440369E0,9.824255511E0
4.194230554E1,1.963766327E0,-2.854414215E0,7.809260559E0,8.543337122E0
4.195224454E1,1.046174469E0,-3.424428864E0,6.655459900E0,7.557535348E0
4.196218354E1,2.020797729E-1,-3.801195374E0,5.603148193E0,6.773860951E0
4.197212354E1,-3.290158081E-1,-3.880081329E0,4.506378937E0,5.955731160E0
4.198206254E1,-7.026388550E-1,-3.710484009E0,3.378474426E0,5.067098024E0
4.199200154E1,-8.131091309E-1,-3.491040344E0,2.233655090E0,4.223473003E0
4.200194154E1,-7.798782349E-1,-3.144510956E0,8.559201050E-1,3.350933965E0
4.201188054E1,-8.018824768E-1,-2.771187286E0,-5.995033264E-1,2.946506189E0
4.202181954E1,-8.533753967E-1,-2.442321167E0,-1.736688538E0,3.115970046E0
4.203175954E1,-1.059347076E0,-2.107766876E0,-2.539020081E0,3.465764043E0
4.204169854E1,-1.224154358E0,-1.822011108E0,-3.136727142E0,3.828489981E0
4.205163754E1,-1.427132263E0,-1.645677795E0,-3.612587585E0,4.218501033E0
4.206157654E1,-1.668580170E0,-1.518891449E0,-3.652554474E0,4.293290719E0
4.207151654E1,-1.811083832E0,-1.391656036E0,-3.587888947E0,4.253196241E0
4.208145554E1,-1.858984222E0,-1.250200195E0,-3.552562408E0,4.199943158E0
4.209139454E1,-1.704355774E0,-1.182241516E0,-3.262315979E0,3.865905994E0
4.210133454E1,-1.649420013E0,-9.942324829E-1,-2.832709351E0,3.425394412E0
4.211127354E1,-1.592687988E0,-8.731343079E-1,-2.493065643E0,3.084541271E0
4.212121254E1,-1.549278259E0,-7.682025146E-1,-2.235601044E0,2.826359895E0
4.213115254E1,-1.423390045E0,-5.995033264E-1,-2.038610687E0,2.557611580E0
4.214109154E1,-1.151405640E0,-4.749623108E-1,-1.965712280E0,2.327090224E0
4.215103054E1,-6.933581543E-1,-4.634362793E-1,-2.003284149E0,2.169946105E0
4.216096954E1,-2.221380615E-1,-5.066963196E-1,-1.926194458E0,2.004073743E0
4.217090954E1,1.160087585E-1,-6.349795532E-1,-1.578317871E0,1.705210945E0
4.218084854E1,2.378553772E-1,-8.620573425E-1,-1.023122406E0,1.358858896E0
4.219078754E1,2.350112915E-1,-1.149309998E0,-3.995191956E-1,1.239257586E0
4.220072754E1,1.125659180E-1,-1.691183167E0,4.528083801E-1,1.754367982E0
4.221066654E1,-4.969665527E-2,-2.292333069E0,1.730551300E0,2.872641373E0
4.222060554E1,-3.996688843E-2,-2.808160400E0,2.955753479E0,4.077234457E0
4.223054554E1,1.148112488E-1,-3.309168549E0,3.997586975E0,5.190807233E0
4.224048454E1,1.748364258E-1,-3.622766418E0,5.140310669E0,6.291088783E0
4.225042354E1,3.601510620E-1,-3.735931091E0,5.947731628E0,7.032951118E0
4.226036354E1,8.584648132E-1,-4.073329468E0,6.557862854E0,7.767531139E0
4.227030254E1,1.221459961E0,-4.276457062E0,8.004604340E0,9.157168780E0
4.228024154E1,1.616189117E0,-4.046385498E0,9.979148254E0,1.088892569E1
4.229018154E1,2.219734039E0,-3.835324402E0,1.192091034E1,1.271790218E1
4.230012054E1,2.773731995E0,-3.689527588E0,1.455528214E1,1.526965753E1
4.231005954E1,3.597169647E0,-3.308869171E0,1.786190598E1,1.851852936E1
4.231999854E1,4.411476288E0,-2.981949005E0,2.132181107E1,2.197664146E1
4.232993854E1,4.496349792E0,-2.824775848E0,2.533122345E1,2.588179672E1
4.233987754E1,4.390519867E0,-2.685116272E0,2.968072861E1,3.012361474E1
4.234981654E1,4.253854065E0,-2.542911987E0,3.347683456E1,3.384169216E1
4.235975654E1,3.988306274E0,-2.096091156E0,3.602049500E1,3.630118792E1
4.236969554E1,3.705394592E0,-1.646276550E0,3.725003815E1,3.747006162E1
4.237963454E1,3.887266388E0,-1.575922852E0,3.799204514E1,3.822289715E1
4.238957454E1,4.008963318E0,-1.138382721E0,3.813155502E1,3.835861299E1
4.239951354E1,3.789669342E0,-5.945635986E-1,3.655682968E1,3.675754203E1
4.240945254E1,3.722908173E0,-5.402265930E-1,3.326397720E1,3.347602231E1
4.241939254E1,3.806135101E0,-5.173242188E-1,2.937057358E1,2.962068333E1
4.242933154E1,4.203408966E0,-1.549278259E-1,2.569272171E1,2.603475751E1
4.243927054E1,4.919819183E0,9.415420532E-2,2.261991165E1,2.314895006E1
4.244921054E1,5.523663483E0,9.310638428E-2,1.989048752E1,2.064342561E1
4.245914954E1,5.699996796E0,-1.047821045E-1,1.745370483E1,1.836117521E1
4.246908854E1,5.252726898E0,-4.851411438E-1,1.555011337E1,1.642049109E1
4.247902754E1,4.685556335E0,-1.148112488E0,1.411085632E1,1.491270823E1
4.248896754E1,3.903283081E0,-1.931732941E0,1.307126816E1,1.377770889E1
4.249890654E1,3.130589905E0,-2.535427551E0,1.216699860E1,1.281658460E1
4.250884554E1,2.690205688E0,-3.272494812E0,1.097996704E1,1.176886168E1
4.251878554E1,2.057022400E0,-3.723955994E0,9.899214478E0,1.077467571E1
4.252872454E1,1.554966431E0,-3.792962494E0,9.031768341E0,9.918534390E0
4.253866325E1,1.052461395E0,-3.903283081E0,7.864645386E0,8.842846874E0
4.254860325E1,4.761598206E-1,-3.928879852E0,6.377188568E0,7.505421980E0
4.255854225E1,-8.951385498E-2,-3.796405334E0,5.073848877E0,6.337558569E0
4.256848125E1,-3.501219177E-1,-3.541485443E0,4.126319275E0,5.448964604E0
4.257842125E1,-7.182064819E-1,-3.089126129E0,3.034340057E0,4.389275610E0
4.258836025E1,-9.039701843E-1,-2.840493164E0,1.850601654E0,3.508602285E0
4.259829925E1,-1.054856415E0,-2.640509033E0,7.093748474E-1,2.930566956E0
4.260823825E1,-1.295555878E0,-2.366728363E0,-4.231700134E-1,2.731106193E0
4.261817825E1,-1.642833710E0,-2.169738007E0,-1.310524750E0,3.020619263E0
4.262811725E1,-1.935475159E0,-1.882635040E0,-1.988614655E0,3.353351611E0
4.263805625E1,-2.059716797E0,-1.573527832E0,-2.603386230E0,3.673696093E0
4.264799625E1,-2.081421661E0,-1.159937897E0,-3.145259399E0,3.945938259E0
4.265793525E1,-1.930834808E0,-8.586145020E-1,-3.329825592E0,3.943739392E0
4.266787425E1,-1.812580719E0,-5.421725464E-1,-3.473676453E0,3.955480758E0
4.267781425E1,-1.726809082E0,-3.761677551E-1,-3.735482025E0,4.132456624E0
4.268775325E1,-1.738185425E0,-2.809657288E-1,-3.919150085E0,4.296506453E0
4.269769225E1,-1.712139587E0,-1.941462708E-1,-3.946543121E0,4.306311339E0
4.270763225E1,-1.611997833E0,-1.757345581E-1,-3.739373932E0,4.075823481E0
4.271757125E1,-1.556762695E0,-6.361770630E-2,-3.435356140E0,3.772165043E0
4.272751025E1,-1.494192810E0,3.667373657E-2,-3.204685822E0,3.536095068E0
4.273745025E1,-1.239572296E0,-3.188369751E-2,-3.123404846E0,3.360537737E0
4.274738925E1,-9.011260986E-1,-1.323248291E-1,-2.934797058E0,3.072876808E0
4.275732825E1,-6.408174133E-1,-2.056723022E-1,-2.643502808E0,2.727829750E0
4.276726725E1,-4.004173279E-1,-3.222798157E-1,-2.244881744E0,2.302974677E0
4.277720725E1,-1.269360352E-1,-5.602848816E-1,-1.947150879E0,2.030130156E0
4.278714625E1,1.886077881E-1,-8.190966797E-1,-1.593586121E0,1.801668391E0
4.279708525E1,5.658233643E-1,-1.119821320E0,-1.165177002E0,1.712248029E0
4.280702525E1,7.644602966E-1,-1.609004059E0,-8.310717773E-1,1.965699343E0
4.281696425E1,7.921527100E-1,-2.252216492E0,-9.505233765E-2,2.389355559E0
4.282690325E1,5.225633240E-1,-2.781216431E0,8.878038025E-1,2.965878091E0
4.283684325E1,2.004331970E-1,-3.346141663E0,2.015858002E0,3.911588038E0
4.284678225E1,-3.622467041E-2,-3.989803162E0,3.151546326E0,5.084494639E0
4.285672125E1,-2.514770508E-2,-4.393214264E0,4.421804810E0,6.233243277E0
4.286666125E1,3.986210632E-1,-4.626129913E0,6.018684082E0,7.601613961E0
4.287660025E1,1.842967529E0,-4.865482178E0,8.031548309E0,9.569493946E0
4.288653925E1,4.189038849E0,-4.710254974E0,1.063703018E1,1.236450401E1
4.289647925E1,6.815177765E0,-4.400399323E0,1.450798050E1,1.662202335E1
4.290641825E1,8.627309418E0,-4.140988770E0,1.979333954E1,2.198532569E1
4.291635725E1,9.147477722E0,-4.718487854E0,2.576112946E1,2.774123766E1
4.292629625E1,8.292605438E0,-6.043233032E0,3.159090637E1,3.321555864E1
4.293623625E1,6.101012878E0,-7.309898987E0,3.690291000E1,3.811143855E1
4.294617525E1,3.698808289E0,-8.141120453E0,4.088373184E1,4.185019181E1
4.295611425E1,1.898651733E0,-8.232580261E0,4.289599731E1,4.372009654E1
4.296605425E1,1.212778015E0,-7.651788025E0,4.280902817E1,4.350440878E1
4.297599325E1,1.371148682E0,-6.631958771E0,4.153278214E1,4.208128940E1
4.298593225E1,2.144739990E0,-5.394033051E0,3.972065048E1,4.014256565E1
4.299587225E1,2.871329041E0,-4.302203522E0,3.678570374E1,3.714756365E1
4.300581125E1,3.522924042E0,-3.085533600E0,3.270848236E1,3.304203883E1
4.301575025E1,4.447102203E0,-2.088606720E0,2.857647491E1,2.899575684E1
4.302569025E1,5.363945618E0,-1.519639893E0,2.502780441E1,2.564122095E1
4.303562925E1,6.024072876E0,-1.338067474E0,2.230676285E1,2.314457922E1
4.304556825E1,6.005661163E0,-1.499880981E0,2.026815216E1,2.119234770E1
4.305550825E1,5.284760284E0,-1.932331696E0,1.843850693E1,1.927799613E1
4.306544725E1,4.447102203E0,-2.640509033E0,1.647444122E1,1.726720069E1
4.307538625E1,3.634591827E0,-3.259920959E0,1.438673264E1,1.519261065E1
4.308532525E1,2.987337799E0,-3.657943268E0,1.216909424E1,1.305341299E1
4.309526525E1,2.714604950E0,-3.965403900E0,9.781858521E0,1.089854413E1
4.310520425E1,2.583327942E0,-4.074077911E0,7.499853973E0,8.917370896E0
4.311514325E1,2.383643188E0,-3.746259613E0,5.958209839E0,7.430779261E0
4.312508325E1,2.100282440E0,-3.490740967E0,4.755011902E0,6.261517149E0
4.313502225E1,1.765428772E0,-3.506308594E0,3.532803497E0,5.281253568E0
4.314496125E1,1.324296112E0,-3.499722290E0,2.135159912E0,4.308215889E0
4.315490125E1,9.060658264E-1,-3.412154388E0,8.378077698E-1,3.628453488E0
4.316484025E1,4.834945679E-1,-3.219654694E0,-4.993615723E-1,3.293828369E0
4.317477925E1,2.797682190E-1,-3.160078583E0,-1.756597137E0,3.626292929E0
4.318471925E1,1.700463867E-1,-2.899769897E0,-2.614912262E0,3.908368889E0
4.319465825E1,-1.772314453E-1,-2.463726654E0,-3.214864655E0,4.054221844E0
4.320459725E1,-3.939807129E-1,-2.262844391E0,-3.543581085E0,4.222872535E0
4.321453725E1,-7.267387390E-1,-1.903441772E0,-3.999383240E0,4.488463665E0
4.322447625E1,-8.708889771E-1,-1.809586945E0,-4.325554962E0,4.769012293E0
4.323441525E1,-1.206191711E0,-1.579515381E0,-4.454886017E0,4.878091502E0
4.324435525E1,-1.558409271E0,-1.424587555E0,-4.483027496E0,4.955363225E0
4.325429425E1,-1.776954803E0,-1.310824127E0,-4.386777649E0,4.911175664E0
4.326423325E1,-1.939217377E0,-1.081051941E0,-4.315525818E0,4.853143354E0
4.327417225E1,-2.095193024E0,-8.753796387E-1,-4.256548462E0,4.824347430E0
4.328411225E1,-2.058668976E0,-8.390052795E-1,-4.321663055E0,4.859919688E0
4.329405125E1,-1.957778778E0,-7.593708801E-1,-4.531376953E0,4.994288635E0
4.330399025E1,-1.665885773E0,-6.960525513E-1,-4.518354034E0,4.865715543E0
4.331393025E1,-1.287023621E0,-6.270460510E-1,-4.430636444E0,4.656195427E0
4.332386925E1,-8.044271851E-1,-6.593788147E-1,-4.194277954E0,4.321325152E0
4.333380825E1,-2.221380615E-1,-8.316705322E-1,-3.659440155E0,3.759324865E0
4.334374825E1,2.463876343E-1,-1.128203888E0,-2.411485291E0,2.673726273E0
4.335368725E1,4.062551880E-1,-1.603764954E0,-8.319699097E-1,1.851831319E0
4.336362625E1,3.496728516E-1,-2.171683960E0,1.787283325E-1,2.206904199E0
4.337356625E1,2.594105530E-1,-2.822979584E0,7.812254333E-1,2.940547694E0
4.338350525E1,2.353106689E-1,-3.397634583E0,1.492695923E0,3.718525647E0
4.339344425E1,5.658233643E-1,-3.917802887E0,2.566862183E0,4.717850888E0
4.340338425E1,1.388362885E0,-4.476590881E0,4.218527527E0,6.305822065E0
4.341332325E1,2.307002563E0,-4.632416840E0,7.140002289E0,8.818229941E0
4.342326225E1,3.060984650E0,-4.513114929E0,1.098715210E1,1.226602400E1
4.343320225E1,3.630400543E0,-4.078718262E0,1.480047226E1,1.577560553E1
4.344314125E1,4.719535675E0,-3.684288483E0,1.793136154E1,1.890454245E1
4.345308025E1,5.660628662E0,-3.250939636E0,2.030587372E1,2.132931862E1
4.346301925E1,6.207890625E0,-2.618654480E0,2.280103500E1,2.377566938E1
4.347295925E1,6.403084717E0,-2.214644623E0,2.641646667E1,2.727148431E1
4.348289825E1,6.249953156E0,-1.885778503E0,3.114019363E1,3.181712958E1
4.349283725E1,5.824238434E0,-1.664688263E0,3.569103012E1,3.620141670E1
4.350277725E1,5.156177673E0,-1.764830017E0,3.896921310E1,3.934844804E1
4.351271625E1,4.435127106E0,-1.743723907E0,4.066084534E1,4.093916547E1
4.352265525E1,4.064797211E0,-1.266665955E0,4.083882523E1,4.106015909E1
4.353259525E1,4.068539429E0,-6.807843018E-1,3.936064911E1,3.957621986E1
4.354253467E1,4.195176086E0,-2.423460388E-1,3.640504532E1,3.664676737E1
4.355247367E1,4.434827728E0,6.661148071E-2,3.281131851E1,3.310973809E1
4.356241367E1,4.799768829E0,3.635939026E-1,2.924423630E1,2.963773503E1
4.357235267E1,5.259013824E0,5.957611084E-1,2.553599762E1,2.607871416E1
4.358229167E1,5.768554230E0,3.156935120E-1,2.208492416E1,2.282804756E1
4.359223167E1,5.969137115E0,-1.103205872E-1,1.959754669E1,2.048674217E1
4.360217067E1,5.651797028E0,-4.769082642E-1,1.806353668E1,1.893308239E1
4.361210967E1,4.832999725E0,-1.298699341E0,1.673879150E1,1.747087998E1
4.362204967E1,3.679797821E0,-2.395767975E0,1.537213348E1,1.598696669E1
4.363198867E1,2.637365570E0,-3.127147064E0,1.410576691E1,1.468698083E1
4.364192767E1,2.138003998E0,-3.686533813E0,1.239362732E1,1.310586093E1
4.365186667E1,2.000290375E0,-4.040397949E0,1.019395157E1,1.114641762E1
4.366180667E1,1.973795471E0,-4.242926788E0,8.098758545E0,9.353511975E0
4.367174567E1,1.768871613E0,-4.203558655E0,6.292913818E0,7.771716443E0
4.368168467E1,1.527872772E0,-4.018094330E0,4.666396179E0,6.344661579E0
4.369162467E1,1.265169067E0,-3.801644440E0,3.272494812E0,5.173236464E0
4.370156367E1,8.575666809E-1,-3.667972412E0,2.002685394E0,4.266168189E0
4.371150267E1,3.411405945E-1,-3.498674469E0,5.536985779E-1,3.558606758E0
4.372144267E1,-1.216969299E-1,-3.382216644E0,-5.346881104E-1,3.426381611E0
4.373138167E1,-5.954617310E-1,-3.146007843E0,-1.273401947E0,3.445793456E0
4.374132067E1,-8.888516235E-1,-2.971620483E0,-1.762884064E0,3.567680721E0
4.375126067E1,-1.120719452E0,-2.806962891E0,-2.219883728E0,3.750058203E0
4.376119967E1,-1.382674713E0,-2.560425568E0,-2.814447327E0,4.048293740E0
4.377113867E1,-1.426533508E0,-2.425406342E0,-3.438649292E0,4.443186101E0
4.378107867E1,-1.433718567E0,-2.094444580E0,-4.015848999E0,4.750714705E0
4.379101767E1,-1.281335449E0,-1.894161072E0,-4.262536011E0,4.837238876E0
4.380095667E1,-1.135987701E0,-1.676962738E0,-4.206702118E0,4.668941507E0
4.381089667E1,-1.004411316E0,-1.470541992E0,-4.236340485E0,4.595423435E0
4.382083567E1,-1.012045441E0,-1.302890625E0,-4.007915497E0,4.334183497E0
4.383077467E1,-1.261127472E0,-1.148561554E0,-3.568579102E0,3.955299350E0
4.384071467E1,-1.592987366E0,-1.048719177E0,-3.343297577E0,3.849033560E0
4.385065367E1,-1.685944061E0,-9.345066833E-1,-3.189417572E0,3.726673392E0
4.386059267E1,-1.381327515E0,-7.716453552E-1,-2.747686157E0,3.170691009E0
4.387053167E1,-1.006057892E0,-5.191204834E-1,-2.247276764E0,2.516324981E0
4.388047167E1,-6.396199036E-1,-3.986210632E-1,-2.052082672E0,2.186105136E0
4.389041067E1,-2.155517578E-1,-5.632786560E-1,-1.901645508E0,1.994993995E0
4.390034967E1,-1.676513672E-2,-6.870712280E-1,-1.327140198E0,1.494539744E0
4.391028967E1,7.828720093E-2,-8.137078857E-1,-3.204835510E-1,8.780427755E-1
4.392022867E1,1.035845947E-1,-1.125808868E0,9.512718201E-1,1.477529510E0
4.393016767E1,-1.237925720E-1,-1.471889191E0,2.238295441E0,2.681743625E0
4.394010767E1,-3.147953796E-1,-1.640289001E0,3.494632874E0,3.873254841E0
4.395004667E1,-2.646496582E-1,-1.645528107E0,4.326902161E0,4.636796793E0
4.395998567E1,1.721420288E-1,-1.831740875E0,4.737947388E0,5.082622646E0
4.396992567E1,7.309300232E-1,-2.035467224E0,5.226082306E0,5.655910341E0
4.397986467E1,1.686093750E0,-2.037263489E0,6.171067200E0,6.713823429E0
4.398980367E1,2.530936890E0,-2.010319519E0,7.694449310E0,8.345751991E0
4.399974367E1,2.891537018E0,-1.591490479E0,9.646539917E0,1.019556573E1
4.400968267E1,3.208577728E0,-1.106049957E0,1.155746613E1,1.204546972E1
4.401962167E1,3.069217529E0,-8.253836060E-1,1.377480515E1,1.413671147E1
4.402956167E1,2.638712769E0,-7.644602966E-1,1.657817551E1,1.680425862E1
4.403950067E1,2.362237701E0,-6.716532898E-1,1.987297394E1,2.002414488E1
4.404943967E1,2.768941956E0,-5.128335571E-1,2.347702927E1,2.364531541E1
4.405937967E1,3.401376801E0,-2.320175171E-2,2.705429031E1,2.726727942E1
4.406931867E1,4.067042542E0,7.238946533E-1,3.020044785E1,3.048166512E1
4.407925767E1,4.302502899E0,1.304237823E0,3.283437057E1,3.314073715E1
4.408919667E1,3.854334869E0,1.460363159E0,3.498240372E1,3.522438257E1
4.409913667E1,2.711611176E0,1.038240967E0,3.675322128E1,3.686773731E1
4.410907567E1,1.520687714E0,3.201841736E-1,3.798725510E1,3.801902890E1
4.411901467E1,7.083270264E-1,-2.547702026E-1,3.805117218E1,3.805861715E1
4.412895467E1,6.803352356E-1,-6.212081909E-1,3.652389816E1,3.653551550E1
4.413889367E1,8.881031799E-1,-7.801776123E-1,3.386288177E1,3.388350877E1
4.414883267E1,1.137933655E0,-6.879693604E-1,3.090742767E1,3.093601914E1
4.415877267E1,1.861678619E0,-8.219407654E-1,2.748958511E1,2.756480952E1
4.416871167E1,2.533032532E0,-9.437873840E-1,2.340098740E1,2.355659567E1
4.417865067E1,3.083737335E0,-9.818083191E-1,1.916285065E1,1.943420254E1
4.418859067E1,3.547772369E0,-1.250948639E0,1.540551407E1,1.585816588E1
4.419852967E1,3.128793640E0,-1.331032104E0,1.285347107E1,1.329559004E1
4.420846867E1,2.436782684E0,-1.627565460E0,1.104508163E1,1.142719158E1
4.421840867E1,1.672771454E0,-2.154918823E0,9.790989532E0,1.016392225E1
4.422834767E1,1.003513184E0,-2.610720978E0,8.799451447E0,9.233268570E0
4.423828667E1,5.879772949E-1,-3.085383911E0,7.671696625E0,8.289767203E0
4.424822667E1,1.815724182E-1,-3.357218628E0,6.375841370E0,7.207998240E0
4.425816567E1,-1.004411316E-1,-3.407813416E0,4.933889923E0,5.997211891E0
4.426810467E1,-2.778222656E-1,-3.295696564E0,3.197650452E0,4.600409706E0
4.427804467E1,-4.736151123E-1,-3.061583405E0,1.456770630E0,3.423417136E0
4.428798367E1,-5.893244934E-1,-2.719993744E0,3.308120728E-2,2.783300863E0
4.429792267E1,-6.508465576E-1,-2.379302216E0,-1.160237274E0,2.725955027E0
4.430786267E1,-6.978488159E-1,-2.021246796E0,-2.157313843E0,3.037504666E0
4.431780167E1,-7.268884277E-1,-1.736538849E0,-3.077151031E0,3.607324830E0
4.432774067E1,-8.533753967E-1,-1.498833160E0,-3.553909607E0,3.950319469E0
4.433768067E1,-1.026265869E0,-1.416055298E0,-3.634591827E0,4.033446664E0
4.434761967E1,-1.166973267E0,-1.300495605E0,-3.349584503E0,3.777940149E0
4.435755867E1,-1.138831787E0,-1.286574554E0,-2.590513000E0,3.108531732E0
4.436749767E1,-1.198407898E0,-1.303788757E0,-1.573677521E0,2.369073142E0
4.437743767E1,-1.375938721E0,-1.257385254E0,-1.119971008E0,2.174525258E0
4.438737667E1,-1.407972107E0,-1.103056183E0,-1.274449768E0,2.196210511E0
4.439731567E1,-1.317410431E0,-8.065228271E-1,-1.603315887E0,2.226358271E0
4.440725567E1,-1.049916687E0,-4.813989258E-1,-1.941911774E0,2.259444912E0
4.441719467E1,-6.185137939E-1,-1.200503540E-1,-2.082918549E0,2.176125245E0
4.442713367E1,-2.844085693E-1,1.175056458E-1,-1.843416595E0,1.868924973E0
4.443707367E1,-2.674937439E-1,4.161346436E-2,-1.478625183E0,1.503202254E0
4.444701267E1,-3.927832031E-1,-2.412982178E-1,-1.003662872E0,1.104464864E0
4.445695167E1,-5.872288513E-1,-5.751040649E-1,-3.561094666E-1,8.957657961E-1
4.446689167E1,-8.906478882E-1,-9.303153992E-1,4.646337891E-1,1.369169442E0
4.447683067E1,-1.004111938E0,-1.200952606E0,1.516795807E0,2.179724172E0
4.448676967E1,-8.963360596E-1,-1.266067200E0,2.553390198E0,2.987665642E0
4.449670967E1,-8.086184692E-1,-1.423390045E0,3.423530731E0,3.794794555E0
4.450664867E1,-6.442602539E-1,-1.420396271E0,3.945794678E0,4.242863712E0
4.451658767E1,-8.666976929E-2,-1.109492798E0,4.008963318E0,4.160561597E0
4.452652767E1,5.510041809E-1,-6.831793213E-1,3.448828125E0,3.558757512E0
4.453646667E1,1.403930511E0,-3.873944092E-1,2.366728363E0,2.778938368E0
4.454640500E1,2.020947418E0,-3.080593872E-1,1.391206970E0,2.472768871E0
4.455634500E1,1.842219086E0,-6.444099426E-1,1.622326355E0,2.537908221E0
4.456628400E1,1.680704956E0,-1.448238373E0,3.620670776E0,4.246342003E0
4.457622300E1,1.766027527E0,-2.088606720E0,7.655679932E0,8.129610475E0
4.458616300E1,1.704056396E0,-2.227667542E0,1.318652847E1,1.348150007E1
4.459610200E1,2.211650848E0,-1.994602203E0,1.869148087E1,1.892726326E1
4.460604100E1,2.750979309E0,-1.266965332E0,2.360561188E1,2.379911764E1
4.461598000E1,2.905757446E0,-6.002517700E-2,2.780138672E1,2.795289131E1
4.462592000E1,3.422183533E0,9.865983582E-1,3.074052475E1,3.094615612E1
4.463585900E1,4.245920563E0,1.746567993E0,3.304393478E1,3.336135440E1
4.464579800E1,5.061574402E0,2.292632446E0,3.555002335E1,3.598166003E1
4.465573800E1,5.878425751E0,2.315085754E0,3.890290100E1,3.941257690E1
4.466567700E1,5.566025391E0,2.363285522E0,4.256937653E1,4.299671586E1
4.467561600E1,3.939807129E0,2.013013916E0,4.417628494E1,4.439727983E1
4.468555600E1,2.027384033E0,1.092727661E0,4.293012634E1,4.299186071E1
4.469549500E1,1.022972717E0,4.737648010E-1,3.947935226E1,3.949544507E1
4.470543400E1,1.570983124E0,2.154020691E-1,3.443214798E1,3.446864083E1
4.471537400E1,3.154989166E0,2.742297363E-1,3.030493057E1,3.046995201E1
4.472531300E1,4.706363068E0,1.475930786E-1,2.658890808E1,2.700262339E1
4.473525200E1,4.982239380E0,7.155120850E-2,2.268622375E1,2.322697951E1
4.474519200E1,4.562362518E0,-4.132905579E-1,1.902393951E1,1.956773455E1
4.475513100E1,4.000431061E0,-1.187779999E0,1.583167786E1,1.637242480E1
4.476507000E1,3.518882446E0,-1.764830017E0,1.306707687E1,1.364718494E1
4.477501000E1,2.806364136E0,-2.254012756E0,1.078522202E1,1.137001614E1
4.478494900E1,2.305355988E0,-2.800825653E0,8.881181488E0,9.593470446E0
4.479488800E1,2.077080688E0,-3.248394928E0,6.835385742E0,7.847855251E0
4.480482800E1,1.885030060E0,-3.530707855E0,4.604425049E0,6.100816856E0
4.481476700E1,1.535955963E0,-3.609893188E0,2.788551178E0,4.813159796E0
4.482470600E1,1.487756195E0,-3.547323303E0,1.750160522E0,4.226107307E0
4.483464600E1,1.437909851E0,-3.267106018E0,7.387138367E-1,3.645170038E0
4.484458500E1,1.274898834E0,-3.136727142E0,-7.592211914E-1,3.469991501E0
4.485452400E1,7.801776123E-1,-3.125949554E0,-2.201022949E0,3.901889254E0
4.486446400E1,1.826202393E-2,-3.176694031E0,-3.384162598E0,4.641581083E0
4.487440300E1,-7.580236816E-1,-3.176244965E0,-4.248614960E0,5.358531614E0
4.488434200E1,-1.433269501E0,-3.178939362E0,-4.692292328E0,5.846154652E0
4.489428200E1,-2.038311310E0,-3.162772980E0,-4.833748169E0,6.125599340E0
4.490422100E1,-2.389031982E0,-3.045716400E0,-4.932692413E0,6.270192712E0
4.491416000E1,-2.537223816E0,-2.956501923E0,-5.042563934E0,6.372272698E0
4.492410000E1,-2.592758331E0,-2.920127563E0,-5.108876038E0,6.430408628E0
4.493403900E1,-2.626887360E0,-2.825973358E0,-5.022056580E0,6.333065206E0
4.494397800E1,-2.588567047E0,-2.585423584E0,-4.805307312E0,6.039542435E0
4.495391700E1,-2.338437195E0,-2.337239685E0,-4.462520142E0,5.553833259E0
